,time_date,site,continent_id,buyer_country,buyer_region,buyer_city,distance,buyer_id,mobile,package,channel_id,buying_date,dealing_date,adults,children,room,destination_id,destination_type,dealing,regency_continent,regency_country,regency_market,cnt,regency_cluster
32167,10/9/2013 11:24,2,3,66,226,2903,483.8886,4717,0,0,9,10/10/2013,10/11/2013,2,0,1,28597,6,1,2,2,50,599,94
178996,9/4/2014 6:35,11,3,205,354,21728,465.13699999999994,3959,0,0,9,10/13/2014,10/18/2014,1,0,1,5694,3,0,2,2,50,191,94
163381,7/1/2014 10:11,2,3,66,348,18146,541.7669999999999,8740,0,0,9,7/18/2014,7/20/2014,2,0,1,27571,6,0,2,2,50,511,94
67081,7/5/2014 11:06,23,1,1,436,21686,1743.2571,9751,0,0,9,8/14/2014,8/16/2014,2,0,1,1396,6,0,1,6,12,807,94
255400,12/23/2014 9:25,2,3,66,220,775,73.8098,3337,0,0,0,12/25/2014,12/26/2014,2,0,1,12572,5,0,1,2,50,680,94
149333,2/20/2014 7:08,2,3,66,220,8159,2269.7249,1068,0,0,9,2/26/2014,2/28/2014,2,0,1,45689,6,0,1,2,50,368,94
313700,11/27/2014 13:55,2,3,66,321,9101,148.0327,5379,0,0,2,12/6/2014,12/7/2014,2,0,1,8261,1,0,1,2,50,646,94
35021,3/28/2013 12:10,2,3,66,143,52717,186.1116,8125,0,0,4,9/13/2013,9/15/2013,2,0,1,12016,1,0,2,2,50,741,94
341802,11/20/2014 9:28,2,3,205,155,14703,4692.2106,1806,0,0,2,3/15/2015,3/18/2015,1,1,1,13788,4,0,1,3,106,107,94
94410,10/29/2014 12:44,2,3,66,226,20170,237.1658,7317,0,0,9,11/7/2014,11/9/2014,2,0,1,26025,1,0,1,2,50,1513,94
323911,5/3/2013 8:53,11,3,205,354,12825,2503.2848,9206,0,0,9,7/13/2013,7/14/2013,2,0,1,23631,1,0,1,6,12,807,94
275926,7/11/2014 7:29,2,3,66,462,1263,147.0548,5290,0,0,9,7/12/2014,7/13/2014,2,0,1,8273,1,0,5,2,50,660,94
191681,5/18/2014 12:37,2,3,66,448,2882,2303.2449,467,0,0,9,6/7/2014,6/10/2014,3,0,1,23573,6,0,1,2,50,663,94
11491,4/1/2014 20:45,2,3,66,174,8966,820.4568,1150,0,0,0,5/28/2014,6/1/2014,2,0,1,6606,3,0,2,2,50,656,94
39959,10/15/2014 11:26,2,3,63,451,29000,86.5854,627,0,0,1,10/21/2014,10/22/2014,2,2,1,20537,6,0,1,6,204,1760,94
239471,1/10/2014 16:38,2,3,66,348,48862,205.9718,4577,0,0,3,1/23/2014,1/26/2014,2,0,1,8291,1,0,1,2,50,191,94
271945,12/15/2014 8:56,2,3,66,471,146,75.1025,8757,0,0,1,12/17/2014,12/20/2014,2,0,2,1427,1,0,4,2,50,748,94
89806,7/10/2013 9:25,2,3,66,260,46924,218.0349,8865,0,0,9,7/10/2013,7/12/2013,1,0,1,27080,6,0,3,2,50,641,94
145534,10/16/2014 20:05,2,3,66,392,26258,227.4793,2296,0,0,1,10/17/2014,10/18/2014,1,0,1,25779,6,0,1,2,50,901,94
112120,4/16/2014 21:27,2,3,66,174,5938,105.9122,1264,1,0,9,4/19/2014,4/22/2014,2,2,1,8254,1,1,1,2,50,365,94
257478,4/17/2013 14:29,2,3,66,258,4687,703.7101,8491,0,1,9,4/22/2013,4/23/2013,2,0,2,11939,1,1,1,2,50,694,94
123141,4/5/2014 17:19,2,3,66,337,14241,530.3979,7558,0,0,9,4/5/2014,4/6/2014,2,0,1,29441,4,0,1,2,50,638,94
106453,4/8/2014 7:37,2,3,66,174,41209,339.7148,8796,0,0,9,4/25/2014,4/27/2014,2,0,1,12175,6,0,2,2,50,366,94
199625,6/22/2014 18:36,2,3,66,442,39840,56.043,4581,0,0,3,7/11/2014,7/13/2014,2,2,1,32737,4,0,2,2,50,406,94
252634,11/15/2014 22:28,17,1,63,167,52922,259.0753,5814,0,0,9,12/5/2014,12/7/2014,2,0,1,12246,6,1,1,6,204,27,94
292349,7/11/2014 16:28,2,3,66,321,41077,48.3463,5890,0,0,0,9/6/2014,9/7/2014,2,0,1,61115,6,1,1,2,50,646,94
81819,10/22/2014 13:20,2,3,66,442,35390,871.8074,6872,0,0,2,6/4/2015,6/5/2015,3,0,1,12196,6,0,1,2,50,656,94
287693,6/9/2014 22:40,2,3,66,174,45689,438.5102,7532,0,0,1,6/11/2014,6/12/2014,4,1,1,8272,1,0,1,2,50,659,94
38045,6/25/2014 19:13,2,3,66,293,49841,153.8941,5923,0,0,2,7/1/2014,7/2/2014,2,2,1,27562,6,0,1,2,50,1325,94
312046,10/26/2013 7:58,2,3,66,348,16056,583.7541,2534,0,0,1,11/1/2013,11/2/2013,1,0,1,18055,1,1,1,2,50,489,94
334620,4/23/2014 18:13,2,3,66,174,18870,371.5303,9538,0,0,9,5/22/2014,5/23/2014,2,0,1,24810,1,0,1,2,50,1669,94
44692,8/4/2014 23:11,2,3,66,348,52091,189.4298,384,0,0,9,8/8/2014,8/9/2014,4,0,2,31948,4,0,3,2,50,688,94
89910,6/10/2014 13:41,2,3,66,260,46924,433.1219,8865,0,1,0,6/11/2014,6/13/2014,2,0,1,27631,1,0,1,2,50,458,94
112121,4/16/2014 21:29,2,3,66,174,5938,99.5036,1264,1,0,9,4/19/2014,4/22/2014,2,2,1,8254,1,0,1,2,50,365,94
188019,5/5/2013 7:05,2,3,66,363,26006,0.2486,934,0,0,9,5/7/2013,5/8/2013,2,0,1,5538,3,0,5,2,50,696,94
199626,6/22/2014 18:38,2,3,66,442,39840,56.043,4581,0,0,3,7/11/2014,7/13/2014,2,3,1,32737,4,0,2,2,50,406,94
62922,6/4/2014 15:05,2,3,66,174,55926,401.1332,2547,0,0,2,6/21/2014,6/22/2014,2,0,1,8250,1,0,1,2,50,628,94
139578,2/28/2014 8:27,2,3,66,442,22630,237.2337,7452,0,0,0,3/1/2014,3/3/2014,2,0,1,40522,4,0,2,2,50,1529,94
283366,12/3/2014 15:49,2,3,66,174,11000,632.3482,632,0,0,9,12/16/2014,12/18/2014,2,0,1,23682,6,0,1,2,50,659,94
269331,10/21/2014 14:50,2,3,66,153,25263,156.455,3475,0,0,9,11/8/2014,11/10/2014,2,0,1,23674,6,1,1,2,50,659,94
89919,6/21/2014 17:04,2,3,66,260,46924,433.1219,8865,0,0,0,6/24/2014,6/26/2014,2,0,1,27631,1,0,1,2,50,458,94
46354,9/15/2014 9:21,2,3,66,356,22202,9.0373,3480,0,0,0,9/20/2014,9/21/2014,4,0,1,4549,3,0,1,2,50,660,94
140838,11/26/2014 7:57,2,3,66,258,1525,484.2203,2287,0,0,2,12/1/2014,12/12/2014,2,0,1,4496,3,0,1,2,50,1346,94
24025,5/6/2014 14:15,2,3,66,442,76,213.6128,5230,0,0,9,5/12/2014,5/14/2014,1,0,1,11330,3,0,1,2,50,409,94
171965,10/14/2013 19:05,2,3,66,467,18212,66.23,3419,0,0,9,12/6/2013,12/7/2013,5,0,2,14811,1,0,1,2,50,512,94
24016,4/24/2014 5:09,2,3,66,442,76,213.7227,5230,0,0,2,5/26/2014,5/30/2014,2,0,1,12202,6,0,1,2,50,409,94
320400,10/7/2013 12:03,2,3,66,174,53078,48.8045,1272,0,0,0,10/20/2013,10/21/2013,2,0,1,24198,6,0,1,2,50,1087,94
94525,7/27/2014 18:22,2,3,66,348,876,785.6591,8225,0,0,9,8/2/2014,8/3/2014,8,0,8,27579,6,0,1,2,50,426,94
94766,11/25/2014 21:06,2,3,66,348,48862,103.2484,8225,0,0,5,12/8/2014,12/9/2014,2,0,1,25779,6,0,1,2,50,901,94
170785,7/31/2014 19:48,2,3,66,442,17901,37.900999999999996,1709,0,0,1,8/1/2014,8/2/2014,1,0,1,12813,5,0,2,2,50,412,94
81871,4/16/2013 13:35,2,3,66,442,76,1065.0505,7366,0,1,9,10/10/2013,10/13/2013,2,0,1,8250,1,0,1,2,50,628,94
328156,12/31/2014 12:40,2,3,66,174,42586,5565.5426,1750,0,0,2,5/2/2015,5/9/2015,2,0,1,8745,1,0,1,6,204,27,94
148618,5/27/2014 10:32,13,1,46,347,30537,5706.06,9169,0,1,9,3/9/2015,3/17/2015,1,0,1,8254,1,0,4,2,50,365,94
280733,6/26/2014 9:47,2,3,66,321,3263,76.2976,5881,0,0,0,7/25/2014,7/27/2014,2,0,1,8261,1,0,1,2,50,646,94
25903,7/17/2014 19:51,2,3,66,442,20850,266.9282,259,0,0,7,7/18/2014,7/19/2014,3,0,1,11821,1,0,3,2,50,648,94
32023,2/27/2014 20:35,2,3,66,363,51253,1834.8831,4076,0,0,9,5/21/2014,5/24/2014,2,0,1,7569,3,0,1,2,50,673,94
173928,8/12/2013 0:47,8,4,66,442,76,169.7598,6083,0,0,9,8/11/2013,8/14/2013,2,0,1,8218,1,0,3,2,50,743,94
244096,4/9/2014 18:52,2,3,66,403,3302,596.6498,4728,0,1,2,5/6/2014,5/10/2014,2,0,1,11980,1,0,1,2,50,572,94
22148,7/8/2014 20:48,2,3,66,474,20434,686.2176,517,0,1,1,8/12/2014,8/17/2014,3,1,1,3072,3,0,1,2,50,366,94
307110,7/27/2013 21:07,2,3,66,403,46482,757.7983,9380,0,0,9,12/23/2013,12/26/2013,2,2,1,903,1,0,1,2,50,626,94
305474,7/28/2013 7:05,2,3,66,220,1437,1016.5677,4811,0,0,2,9/14/2013,9/15/2013,2,1,1,11827,1,0,1,2,50,447,94
188522,8/22/2014 16:58,2,3,66,462,1263,984.4649,1762,0,0,9,11/21/2014,11/30/2014,2,0,1,12175,6,0,1,2,50,366,94
63024,8/2/2013 18:42,2,3,66,340,22057,1491.1781,2814,0,1,1,8/22/2013,9/2/2013,2,0,1,8260,1,0,1,2,50,701,94
35046,10/12/2014 15:38,2,3,66,143,130,199.1348,8125,0,0,2,10/12/2014,10/13/2014,4,0,1,26818,6,0,2,2,50,741,94
156889,10/7/2014 10:49,2,3,66,322,21134,239.7116,8525,0,0,9,10/16/2014,10/17/2014,2,0,2,11320,1,0,1,2,50,466,94
115720,10/27/2014 19:26,2,3,66,184,11878,6.1854,5852,0,0,0,11/5/2014,11/7/2014,2,0,1,12003,1,0,1,2,50,654,94
228904,7/3/2014 8:42,2,3,66,174,25897,2414.5336,1088,0,0,9,11/27/2014,12/4/2014,1,0,1,7635,3,1,1,2,50,675,94
277420,10/9/2014 23:02,2,3,66,174,42586,442.7464,9016,0,1,1,12/23/2014,12/28/2014,2,0,1,8278,1,0,1,2,50,368,94
123311,8/28/2014 19:25,2,3,66,448,31350,87.8433,7813,0,0,1,10/25/2014,10/26/2014,2,0,1,11982,1,0,1,2,50,488,94
340919,5/18/2013 0:57,2,3,66,356,33823,5128.7974,5798,0,0,3,6/26/2013,6/27/2013,1,1,1,12402,5,0,1,6,204,1452,94
240134,12/16/2013 17:58,2,3,66,467,12237,451.6755,6396,0,0,9,12/22/2013,12/23/2013,2,0,1,5872,3,0,1,2,50,463,94
151232,9/17/2014 21:47,2,3,66,258,11857,131.4218,5288,0,0,9,11/13/2014,11/17/2014,2,1,1,27780,6,0,1,2,50,565,94
107587,10/27/2014 10:15,2,3,66,435,22768,329.4722,480,0,0,9,11/4/2014,11/5/2014,2,0,1,8244,1,0,1,2,50,643,94
335922,6/6/2014 8:49,37,1,66,322,45317,1143.0169,3310,0,0,9,4/10/2015,4/17/2015,6,0,3,8250,1,0,1,2,50,628,94
3890,10/15/2014 12:32,2,3,66,442,41447,214.9833,8467,0,0,9,10/18/2014,10/19/2014,2,0,1,8218,1,0,1,2,50,743,94
123027,11/9/2014 16:16,2,3,66,321,47535,24.7235,6483,0,0,9,11/14/2014,11/17/2014,2,0,1,7030,3,0,2,2,50,646,94
89627,8/4/2014 21:20,2,3,66,351,44190,1246.5409,7822,0,0,2,8/15/2014,8/17/2014,1,0,1,8236,1,0,1,2,50,656,94
44202,9/24/2014 19:36,2,3,66,462,28654,1039.6849,8566,0,1,2,10/5/2014,10/5/2014,2,1,1,8278,1,0,1,2,50,368,94
243813,6/23/2014 9:19,2,3,66,448,53078,394.2795,3487,0,0,9,8/10/2014,8/15/2014,2,0,1,53764,4,0,1,2,50,638,94
273986,2/22/2014 18:20,23,1,1,395,29254,688.4476,2500,0,1,9,4/23/2014,4/27/2014,4,0,3,8745,1,0,3,6,204,27,94
144473,9/22/2014 13:19,2,3,66,467,5222,141.1273,3,0,0,3,2/1/2015,2/2/2015,2,0,1,27699,6,0,1,2,50,646,94
189741,2/25/2014 14:16,2,3,66,356,29872,129.7943,3255,0,0,9,2/28/2014,3/2/2014,1,0,1,11924,1,0,1,2,50,1675,94
298500,12/25/2014 0:26,2,3,66,174,47287,31.5298,1376,1,0,2,1/7/2015,1/8/2015,2,0,1,3254,1,0,2,2,50,365,94
4842,5/15/2014 18:14,2,3,66,293,17552,335.76199999999994,5132,0,0,9,5/20/2014,5/21/2014,2,0,1,8230,1,0,1,2,50,952,94
224510,9/8/2013 17:36,24,2,66,442,23258,692.1281,3630,0,0,0,12/20/2013,12/21/2013,2,0,1,61098,6,0,1,2,50,409,94
123662,6/16/2014 14:31,2,3,66,322,36507,4454.1464,9797,0,1,1,11/24/2014,11/25/2014,2,1,1,8745,1,0,1,6,204,27,94
3910,12/30/2014 9:51,2,3,66,220,38273,1504.6444,8576,1,0,9,12/31/2014,1/1/2015,2,0,1,11,3,0,1,2,50,824,94
38292,11/11/2014 12:38,2,3,66,174,55926,465.8139,6430,0,0,0,11/13/2014,11/16/2014,2,0,1,8278,1,0,1,2,50,368,94
121295,8/23/2014 14:48,2,3,66,246,47851,4538.7159,7770,0,0,9,5/22/2015,5/23/2015,2,0,1,18055,1,0,1,2,50,489,94
241125,7/31/2014 11:33,34,3,205,135,27655,1576.0476,173,0,1,5,10/9/2014,10/11/2014,1,0,1,8244,1,0,3,2,50,643,94
18829,5/22/2013 20:25,2,3,66,220,19416,1962.8609,2199,0,0,9,6/22/2013,6/23/2013,3,1,2,12757,5,0,1,2,50,659,94
269326,10/17/2014 22:27,2,3,66,153,25263,156.455,3475,0,0,2,11/8/2014,11/10/2014,2,0,1,23674,6,0,1,2,50,659,94
335915,6/6/2014 8:30,37,1,66,322,45317,1143.0169,3310,0,0,9,4/10/2015,4/17/2015,1,0,8,8250,1,0,1,2,50,628,94
123658,6/16/2014 14:29,2,3,66,322,36507,4454.1464,9797,0,1,1,7/9/2014,7/13/2014,2,1,1,8745,1,0,1,6,204,27,94
262201,8/21/2014 7:40,2,3,1,395,29254,6314.0493,7733,0,0,1,8/24/2014,8/31/2014,2,0,1,28749,4,0,1,2,50,365,94
160568,8/19/2014 23:10,2,3,66,256,30874,1284.2377,4820,0,0,9,8/28/2014,8/29/2014,1,0,1,4656,3,1,1,2,50,406,94
66089,11/19/2014 12:57,2,3,66,174,5938,11.2635,8735,0,0,3,11/30/2014,12/1/2014,2,0,1,8278,1,0,2,2,50,368,94
6138,6/15/2014 9:53,2,3,66,318,51313,1685.7196,347,1,0,2,7/3/2014,7/13/2014,2,0,1,23683,6,0,1,2,50,659,94
13506,6/2/2013 20:20,2,3,66,318,51313,249.9003,7594,0,0,9,7/23/2013,7/24/2013,2,0,1,8230,1,0,1,2,50,637,94
131866,10/2/2014 10:59,2,3,66,337,21987,177.3233,9784,0,0,9,10/2/2014,10/3/2014,1,0,1,8809,1,0,1,2,50,698,94
166685,9/9/2013 11:00,2,3,66,351,2592,1424.0931,4383,0,0,9,9/24/2013,9/25/2013,1,0,1,172,1,0,2,2,50,744,94
252100,4/24/2013 22:41,2,3,66,174,26259,28.5194,5304,0,0,4,5/14/2013,5/17/2013,2,0,1,13627,4,0,1,2,50,1230,94
178533,7/8/2014 15:55,13,1,46,171,43387,4880.342000000001,3400,0,0,5,10/15/2014,10/17/2014,2,1,1,8221,1,0,2,3,99,47,46
56601,12/6/2014 12:21,8,4,77,824,15015,4684.6451,9986,0,0,1,2/5/2015,2/6/2015,4,0,2,8220,1,0,2,3,182,46,46
172164,10/27/2013 14:44,37,1,69,596,30031,1559.7394,3668,0,1,4,12/15/2013,12/18/2013,2,0,1,8245,1,0,1,6,22,245,46
29272,4/12/2014 19:40,11,3,205,354,25315,2037.0188,7471,0,0,9,5/16/2014,5/21/2014,2,0,1,8259,1,0,1,4,8,121,46
334318,11/11/2014 5:04,2,3,66,462,12565,7359.6455,7577,0,0,2,11/16/2014,11/18/2014,2,0,1,8241,1,0,1,3,162,1490,46
42347,6/7/2014 15:47,23,1,1,395,29254,5136.0419,4879,0,0,1,8/11/2014,8/14/2014,4,2,2,1404,3,0,1,3,3,1392,46
327941,11/24/2014 11:14,8,4,77,977,43726,4585.6399,1461,0,0,3,12/18/2014,12/26/2014,2,0,1,8220,1,0,1,3,182,46,46
104402,2/14/2013 14:14,8,4,77,824,15015,10686.5276,2645,0,0,0,2/28/2013,3/4/2013,2,0,1,8788,1,0,1,6,77,2,46
263255,12/8/2014 8:03,2,3,66,459,32075,6639.4588,2261,0,0,9,12/28/2014,1/1/2015,1,0,1,468,1,0,1,3,48,153,46
280475,9/25/2013 12:17,2,3,66,174,13277,6523.6845,5517,0,0,9,10/23/2013,10/26/2013,1,0,1,22258,6,0,1,0,34,43,46
190358,8/30/2014 15:07,24,2,77,871,44214,0.5353,5565,0,0,9,9/12/2014,9/13/2014,1,0,1,8795,1,0,1,0,63,966,46
232594,6/29/2013 7:14,2,3,66,226,43575,4479.9199,6895,0,0,1,9/18/2013,9/24/2013,2,0,1,31208,4,0,1,6,144,7,46
245763,7/30/2014 18:15,2,3,66,220,17605,4672.2149,8106,0,0,5,8/14/2014,8/16/2014,2,0,1,17660,5,0,1,6,77,1880,46
55383,3/29/2014 10:34,2,3,66,174,24103,8688.0462,8040,0,0,3,4/16/2014,4/20/2014,2,2,1,18569,1,0,1,3,182,83,46
244700,12/9/2014 11:37,8,4,77,824,38087,9073.3488,5927,0,0,5,6/4/2015,6/6/2015,2,0,1,8245,1,0,1,6,22,245,46
342010,7/29/2014 18:31,34,3,205,411,50761,5529.5585,2253,0,0,9,10/15/2014,10/17/2014,2,0,1,8245,1,0,1,6,22,245,46
327980,12/12/2014 22:14,8,4,77,977,43726,5014.4191,1461,0,0,9,12/18/2014,12/24/2014,1,2,1,8818,1,0,1,3,99,88,46
118761,5/19/2014 21:27,2,3,66,174,26232,5909.4264,5674,0,0,9,6/9/2014,6/16/2014,3,0,1,8221,1,0,3,3,99,47,46
263259,12/8/2014 8:23,2,3,66,459,32075,7067.7002,2261,0,0,9,12/22/2014,12/26/2014,1,0,1,12451,5,0,1,3,104,1003,46
89665,12/27/2014 23:04,2,3,66,462,25538,7399.3102,8140,1,0,3,7/7/2015,7/10/2015,2,0,1,8241,1,0,1,3,162,1490,46
270196,8/7/2014 10:39,23,1,1,315,32584,824.9346,4915,0,0,5,8/13/2014,8/18/2014,2,0,1,60558,3,0,1,6,169,28,46
178265,12/7/2014 3:46,2,3,66,318,23659,6948.9844,3070,0,0,9,1/11/2015,1/22/2015,1,0,1,12460,5,0,1,3,115,159,46
256278,10/8/2013 18:12,23,1,1,296,1391,391.0408,5994,0,1,9,10/21/2013,10/22/2013,1,0,1,8797,1,1,1,6,144,1450,46
258782,11/14/2014 11:29,22,2,0,317,56136,1.0511,2770,0,0,2,12/27/2014,12/28/2014,2,0,1,20525,1,0,1,3,104,76,46
343109,9/10/2014 16:01,2,3,66,174,2141,5868.4169999999995,7224,0,0,9,10/22/2014,10/27/2014,2,0,1,18077,1,0,1,6,15,150,46
153342,5/6/2014 19:29,23,1,1,395,29254,503.5453,1743,1,1,9,5/23/2014,5/25/2014,2,0,1,21562,6,0,4,6,199,5,46
74674,11/21/2014 16:45,8,4,77,462,15077,5621.3425,4193,0,0,5,9/22/2015,9/25/2015,2,0,1,468,1,0,1,3,48,153,46
202541,12/30/2014 19:40,11,3,205,354,25315,7234.5925,2867,0,0,9,1/22/2015,1/26/2015,1,0,1,20734,6,0,1,3,104,1003,46
52114,4/30/2014 22:35,8,4,77,824,15015,10254.8846,3505,0,0,5,9/26/2014,9/28/2014,4,0,2,37693,4,0,2,6,144,1393,46
299069,11/26/2013 16:14,13,1,46,244,36842,1018.9797,2434,0,1,0,1/8/2014,1/11/2014,2,0,1,23712,6,0,1,6,111,244,46
185913,10/22/2014 7:43,2,3,66,258,4687,4528.9005,6381,1,0,2,1/16/2015,1/18/2015,4,0,2,25440,1,0,1,6,15,1476,46
270206,8/13/2014 17:56,23,1,1,315,32584,896.6913,4915,0,0,0,8/30/2014,9/3/2014,2,0,1,25459,6,0,2,6,15,1437,46
55630,12/22/2014 23:18,2,3,66,174,24103,6253.9202,8040,0,0,9,3/27/2015,4/1/2015,2,2,1,8221,1,0,1,3,99,47,46
162197,7/9/2014 21:35,2,3,66,174,31731,10536.7726,6447,0,0,9,8/1/2014,8/2/2014,1,0,1,21442,1,0,1,5,203,254,46
126986,7/15/2014 21:39,13,1,46,245,37877,185.335,5174,0,0,1,7/18/2014,7/19/2014,1,0,1,22860,6,0,2,6,144,1594,46
212745,7/23/2014 15:20,11,3,205,155,26400,5333.8703,4738,1,0,0,9/19/2014,9/20/2014,1,0,1,8221,1,0,1,3,99,47,46
175697,12/14/2014 12:15,2,3,66,442,35390,9907.3888,9727,0,1,9,12/26/2014,12/28/2014,1,0,1,8803,1,0,1,3,151,69,46
267661,7/10/2014 20:37,2,3,66,442,17871,9113.0349,410,0,1,9,7/31/2014,8/8/2014,2,0,1,779,6,0,1,5,203,254,46
199707,12/26/2014 13:06,23,1,1,436,385,759.2234,5052,0,0,9,4/12/2015,4/18/2015,2,0,1,29472,4,0,1,6,15,38,46
269585,12/17/2014 16:24,23,1,1,309,50017,1085.6486,3599,0,1,9,1/7/2015,1/8/2015,1,0,1,25116,1,1,1,6,4,151,46
172165,10/27/2013 14:48,37,1,69,596,30031,1559.7394,3668,0,0,4,12/15/2013,12/18/2013,2,0,1,8245,1,0,1,6,22,245,46
179912,10/20/2014 10:57,13,1,46,172,13218,1044.2214,5582,0,0,9,10/27/2014,10/28/2014,1,0,1,8245,1,0,1,6,22,245,46
67028,12/9/2013 14:59,23,1,1,436,21686,1108.136,9751,0,1,9,1/1/2014,1/5/2014,2,3,2,8245,1,0,1,6,22,245,46
49238,12/9/2014 18:27,2,3,66,348,24562,3942.0409,6899,0,0,9,8/18/2015,8/22/2015,2,1,1,8285,1,0,4,6,21,32,46
202489,12/26/2013 19:50,11,3,205,354,41949,7316.4118,2867,0,0,9,1/3/2014,1/9/2014,1,0,1,8052,3,0,1,3,104,1003,46
270210,8/14/2014 11:14,23,1,1,315,32584,896.6913,4915,0,0,1,8/30/2014,9/3/2014,2,0,1,25459,6,0,1,6,15,1437,46
175698,12/14/2014 13:10,2,3,66,442,35390,9907.3888,9727,0,0,3,12/27/2014,12/29/2014,2,0,1,8803,1,0,2,3,151,69,46
56690,12/20/2014 21:59,8,4,77,824,15015,4684.6451,9986,1,0,0,2/5/2015,2/6/2015,4,0,1,8220,1,0,1,3,182,46,46
298218,4/26/2013 13:23,13,1,46,172,56153,1221.0039,1099,0,1,9,8/14/2013,8/18/2013,1,0,1,8252,1,0,1,6,170,313,46
46278,9/21/2014 8:35,2,3,66,220,40105,9652.0935,3403,0,0,3,10/9/2014,10/12/2014,2,0,1,20225,6,1,1,3,182,46,46
269559,8/23/2013 15:46,23,1,1,158,7323,5768.9411,3599,0,0,1,10/6/2013,10/12/2013,1,0,1,30235,6,0,1,3,99,1239,46
128027,9/27/2014 16:16,2,3,182,416,32100,6378.5867,7153,0,0,9,11/2/2014,11/5/2014,1,0,1,8739,1,0,1,6,144,4,46
138601,2/28/2014 11:49,13,1,46,171,10217,337.6481,6397,0,0,5,4/15/2014,4/23/2014,1,1,1,8739,1,0,1,6,144,4,46
99899,3/24/2013 19:03,23,1,1,421,7905,2925.9095,2655,0,1,1,4/24/2013,4/28/2013,2,0,1,468,1,0,2,3,48,153,46
319636,4/7/2013 22:50,8,4,77,824,15015,10014.6385,9437,0,0,9,10/8/2013,10/14/2013,2,0,1,8739,1,0,1,6,144,4,46
70197,2/13/2013 12:01,23,1,1,318,2096,5657.8166,4984,0,0,9,4/8/2013,4/12/2013,1,1,1,8818,1,0,1,3,99,88,46
179905,10/20/2014 10:50,13,1,46,172,13218,1049.0253,5582,0,0,9,10/27/2014,10/28/2014,1,0,1,8245,1,0,1,6,22,245,46
58368,5/27/2014 21:43,2,3,66,462,49272,5250.607,3367,0,0,9,7/22/2014,7/23/2014,1,0,1,22074,6,0,1,6,46,1463,46
320367,8/25/2013 16:22,8,4,77,824,27007,4904.1613,1247,0,0,3,1/22/2014,1/25/2014,2,0,1,19945,6,1,1,3,99,88,46
55551,12/9/2014 17:44,2,3,66,174,24103,6256.3146,8040,0,0,3,3/27/2015,4/1/2015,2,2,1,8221,1,0,1,3,99,47,46
232597,6/29/2013 7:30,2,3,66,226,43575,4479.8754,6895,0,0,1,9/19/2013,9/24/2013,2,0,1,31208,4,0,1,6,144,7,46
122561,10/29/2014 16:29,23,1,1,390,42048,1723.4321,4683,0,1,1,11/16/2014,11/22/2014,1,0,1,21,1,0,2,6,77,1454,46
264459,12/27/2014 19:17,23,1,1,449,13611,1028.1747,4626,0,1,0,1/2/2015,1/5/2015,3,0,1,46629,3,0,3,6,170,313,46
271366,4/30/2014 19:29,2,3,66,174,46432,7649.1209,6690,0,0,9,11/9/2014,11/12/2014,2,0,1,23436,1,0,2,3,162,1150,46
341667,5/28/2013 11:15,24,2,66,462,52482,5182.2242,1492,0,0,9,6/19/2013,6/21/2013,2,0,1,8282,1,0,1,3,126,232,46
291753,2/8/2013 11:48,2,3,66,363,11295,7364.6964,5395,0,0,9,7/1/2013,7/9/2013,3,0,1,8818,1,0,2,3,99,88,46
238612,4/10/2014 16:15,10,0,182,400,52544,5120.3361,1009,0,0,5,5/9/2014,5/10/2014,3,0,1,33651,1,0,2,5,194,1528,46
188564,12/19/2014 17:51,2,3,66,462,1263,33.444,1762,0,0,9,7/30/2015,8/2/2015,1,1,1,18811,1,0,1,2,50,592,46
128281,7/3/2014 16:07,11,3,205,155,22091,2233.1186,8409,0,0,9,7/16/2014,7/17/2014,2,0,2,8216,1,0,1,2,50,350,46
149608,6/8/2014 10:01,23,1,1,158,7323,721.0777,1742,0,1,1,6/17/2014,6/24/2014,2,1,1,20147,1,1,1,6,111,244,46
55602,12/12/2014 18:23,2,3,66,174,24103,6486.2676,8040,0,0,9,4/1/2015,4/4/2015,2,2,1,8818,1,0,2,3,99,88,46
93454,12/16/2014 11:56,23,1,1,395,29254,848.5262,4889,0,1,0,1/22/2015,1/25/2015,2,1,1,53940,3,0,1,6,77,20,46
20198,4/10/2013 17:52,8,4,77,977,53780,835.4385,5269,0,1,0,5/18/2013,5/21/2013,2,0,1,8849,1,0,2,0,63,1023,46
283516,10/7/2014 3:01,2,3,66,448,14052,8725.4089,885,0,0,9,10/24/2014,10/27/2014,2,0,1,8256,1,0,1,3,82,230,46
48548,7/29/2014 22:00,23,1,1,453,51968,493.0189,6103,1,0,0,8/14/2014,8/18/2014,2,0,1,8224,1,0,1,6,135,278,46
817,8/1/2014 12:20,13,1,46,171,15334,119.462,4539,0,0,5,8/1/2014,8/2/2014,2,0,1,17459,5,0,1,6,144,24,46
55546,11/26/2014 9:31,2,3,66,174,24103,5975.5616,8040,0,0,9,3/31/2015,4/5/2015,1,2,1,20332,1,0,2,3,126,264,46
339660,12/3/2014 16:26,23,1,1,436,21686,1109.274,1360,0,1,2,1/2/2015,1/5/2015,2,0,1,8245,1,0,1,6,22,245,46
818,8/1/2014 12:22,13,1,46,171,15334,119.462,4539,0,0,5,8/1/2014,8/2/2014,2,0,1,17459,5,1,1,6,144,24,46
